URLLength,DomainLength,TLD_known,CharContinuationRate,TLDLegitimateProb,URLCharProb,NoOfSubDomain,url_has_ip,url_has_shortener,url_suspicious_tld,url_dash_count,url_underscore_count,url_subdomain_count,url_path_depth,url_query_length,url_has_secure_words,url_has_banking_words,domain_entropy,domain_vowel_ratio,domain_digit_ratio,domain_has_brand_words,domain_consecutive_consonants,domain_typo_indicators,label
43,37,1,0.413793103,0.5229071,0.049761047,3,0,0,0,3,0,3,0,0,0,0,4.077715447,0.243243243,0.108108108,0,3,0,0
26,19,1,1,0.5229071,0.060939819,1,0,0,0,0,0,1,0,0,0,0,3.536886724,0.263157895,0,0,3,0,1
24,17,1,0.692307692,0.0384199,0.056658805,0,0,0,0,1,0,0,1,0,0,1,3.051601637,0.352941176,0,0,2,0,0
24,17,1,1,0.5229071,0.070612294,1,0,0,0,0,0,1,0,0,0,0,3.013070929,0.235294118,0,0,3,0,1
26,20,1,1,0.5229071,0.052049987,1,0,0,0,0,0,1,0,0,0,0,3.48418372,0.2,0,0,3,0,0
28,21,1,1,0.5229071,0.066750759,1,0,0,0,0,0,1,0,0,0,0,3.499227542,0.285714286,0,0,3,0,1
27,20,1,1,0.5229071,0.061115491,1,0,0,0,0,0,1,0,0,0,0,3.446439345,0.25,0,0,3,0,1
24,17,1,1,0.0033282,0.052692858,1,0,0,0,0,0,1,0,0,0,1,3.4548224,0.235294118,0,0,3,0,1
90,19,1,0.6875,0.0059772,0.037473063,1,0,0,0,5,0,2,3,0,0,0,3.681880803,0.421052632,0,0,2,0,0
22,16,1,1,0.5229071,0.054304218,1,0,0,0,0,0,1,0,0,0,0,3.452819531,0.25,0,0,4,0,0
22,16,0,1,0.0001306,0.037462912,1,0,0,1,0,0,1,0,0,0,0,3.125,0.1875,0,0,3,0,0
31,22,0,0.833333333,0.001502,0.039820488,1,0,0,0,0,0,1,1,0,0,0,3.606936732,0.318181818,0.272727273,0,2,0,0
41,34,0,0.777777778,0.0094423,0.066294874,2,0,0,0,1,0,2,0,0,0,0,3.833663121,0.352941176,0,0,3,0,1
26,19,1,1,0.5229071,0.066205155,1,0,0,0,0,0,1,0,0,0,0,3.431623566,0.315789474,0,0,3,0,1
17,10,1,1,0.0326503,0.03185168,1,0,0,0,0,0,1,0,0,0,0,2.646439345,0.2,0,0,3,0,1
21,7,1,1,0.0045585,0.036650386,0,0,0,0,0,0,0,1,0,0,0,2.235926351,0.285714286,0,0,2,0,0
26,19,1,1,0.5229071,0.056911342,1,0,0,0,0,0,1,0,0,0,0,3.576617645,0.315789474,0,0,3,0,1
26,19,1,1,0.5229071,0.060695761,1,0,0,0,0,0,1,0,0,0,0,3.681880803,0.263157895,0,0,3,0,1
28,21,1,1,0.5229071,0.068317898,1,0,0,0,0,0,1,0,0,0,0,3.522571589,0.285714286,0,0,3,0,1
24,17,1,1,0.5229071,0.046034996,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.117647059,0.176470588,0,3,0,1
38,30,1,0.461538462,0.5229071,0.061719619,1,0,0,0,1,0,1,1,0,0,0,3.789898095,0.333333333,0,0,3,0,0
27,20,1,1,0.5229071,0.067216752,1,0,0,0,0,0,1,0,0,0,0,3.646439345,0.3,0,0,3,0,1
24,17,1,1,0.5229071,0.074610701,1,0,0,0,0,0,1,0,0,0,0,3.175123135,0.352941176,0,0,3,0,1
33,26,0,1,0.0001069,0.057288705,1,0,0,0,0,0,1,0,0,0,0,3.87314068,0.423076923,0,0,3,0,1
27,20,1,1,0.5229071,0.059919809,1,0,0,0,0,0,1,0,0,0,0,3.78418372,0.3,0,0,3,0,1
27,21,1,1,0.5229071,0.058709676,1,0,0,0,0,0,1,0,0,0,0,3.653756708,0.238095238,0,0,3,0,0
26,20,0,0.538461538,0.0002256,0.057989287,2,0,0,1,1,0,2,0,0,0,0,3.40869497,0.3,0,1,3,0,0
32,26,1,0.777777778,0.0799628,0.063748128,2,0,0,0,0,0,2,0,0,0,0,3.709115198,0.307692308,0,0,4,0,0
23,16,1,1,0.5229071,0.062959948,1,0,1,0,0,0,1,0,0,0,0,3.327819531,0.25,0,0,3,0,1
26,17,0,0.461538462,0.001502,0.035373724,1,0,0,0,0,0,1,1,0,0,0,3.4548224,0.235294118,0.058823529,0,3,0,0
21,14,1,1,0.0799628,0.065962045,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.285714286,0,0,3,0,1
23,16,1,1,0.5229071,0.059816951,1,0,0,0,0,0,1,0,0,0,0,3.327819531,0.1875,0,0,3,0,1
28,21,0,0.428571429,0.0001729,0.072137117,2,0,0,0,1,0,2,0,0,0,0,3.463280518,0.333333333,0,0,3,0,0
21,14,1,1,0.5229071,0.069948052,1,0,0,0,0,0,1,0,0,0,0,2.896291529,0.142857143,0,0,3,0,1
15,9,0,1,1.16E-05,0.030557293,1,0,0,0,0,0,1,0,0,0,0,2.419381946,0,0,0,3,0,0
20,13,0,1,0.0141483,0.06194013,1,0,0,0,0,0,1,0,0,0,0,2.87314068,0.307692308,0,0,3,0,1
25,18,1,1,0.5229071,0.057534945,1,0,0,0,0,0,1,0,0,0,0,3.308270835,0.222222222,0,0,3,0,1
17,11,0,1,5.30E-05,0.035359401,1,0,0,0,0,0,1,0,0,0,0,2.663532755,0.181818182,0,0,3,0,0
25,18,0,1,0.0141483,0.048190198,1,0,0,0,0,0,1,0,0,0,0,3.239097918,0.222222222,0,0,3,0,1
28,21,1,1,0.5229071,0.054688004,1,0,0,0,0,0,1,0,0,0,0,3.630412661,0.238095238,0,0,4,0,1
23,16,1,1,0.5229071,0.074501134,1,0,0,0,0,0,1,0,0,0,0,3.030639062,0.3125,0,0,3,0,1
25,18,1,1,0.5229071,0.068853633,1,0,0,0,0,0,1,0,0,0,0,3.197159723,0.222222222,0,0,3,0,1
28,21,1,1,0.5229071,0.05663593,1,0,0,0,0,0,1,0,0,0,0,3.653756708,0.285714286,0,0,4,0,1
40,32,0,0.464285714,0.0009613,0.04845333,2,0,0,0,1,0,2,1,0,0,0,4.140319531,0.25,0.15625,0,2,0,0
20,13,0,1,0.0002285,0.063818611,1,0,0,0,0,0,1,0,0,0,0,3.026986833,0.307692308,0,0,3,0,1
25,18,1,1,0.5229071,0.072183398,1,0,0,0,0,0,1,0,0,0,0,3.46132014,0.333333333,0,0,3,0,1
34,27,1,1,0.0799628,0.058250874,1,0,0,0,0,0,1,0,0,0,0,3.838039817,0.222222222,0,0,4,0,1
29,22,1,1,0.5229071,0.060352793,1,0,0,0,0,0,1,0,0,0,0,3.516027641,0.272727273,0,0,3,0,1
20,13,0,1,5.30E-05,0.046539839,1,0,0,0,0,0,1,0,0,0,0,3.180832987,0.153846154,0,0,3,0,0
22,16,1,1,0.5229071,0.065489563,1,0,0,0,0,0,1,0,0,0,0,3.202819531,0.25,0,0,3,0,0
19,12,1,1,0.0799628,0.051853816,1,0,0,0,0,0,1,0,0,0,0,2.855388542,0.166666667,0,0,3,0,1
26,18,0,0.428571429,0.001502,0.038529547,1,0,0,0,1,0,1,1,0,0,0,3.503258335,0.166666667,0.111111111,0,2,0,0
28,21,1,1,0.5229071,0.063528534,1,0,0,0,0,0,1,0,0,0,0,3.499227542,0.333333333,0,0,3,0,1
29,22,1,0.642857143,0.5229071,0.059914358,1,0,0,0,0,0,1,0,0,0,0,3.572623664,0.318181818,0.045454545,0,3,0,1
23,17,0,1,5.30E-05,0.047899786,1,0,0,0,0,0,1,0,0,0,0,3.175123135,0.176470588,0,0,3,0,0
25,18,1,1,0.5229071,0.05566801,1,0,0,0,0,0,1,0,0,0,0,3.572431251,0.222222222,0,0,3,0,1
27,20,1,1,0.5229071,0.060020829,1,0,1,0,0,0,1,0,0,0,0,3.68418372,0.25,0,0,3,0,1
36,21,0,0.833333333,0.0094423,0.062807087,1,0,0,0,0,0,1,1,3,0,0,3.689703732,0.333333333,0,0,2,0,0
30,23,1,0.666666667,0.5229071,0.055548674,1,0,0,0,1,0,1,0,0,0,0,3.670968892,0.173913043,0,0,3,0,1
26,19,1,1,0.5229071,0.066543751,1,0,0,0,0,0,1,0,0,0,0,3.576617645,0.315789474,0,0,3,0,1
30,23,1,0.5625,0.0100856,0.047703172,3,0,0,0,0,0,3,0,0,0,0,3.414441304,0.260869565,0,0,3,0,1
21,14,0,1,0.0015878,0.060625011,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.285714286,0,0,3,0,1
28,21,1,1,0.5229071,0.059846384,1,0,0,0,0,0,1,0,0,0,0,3.689703732,0.285714286,0,0,3,0,1
38,31,1,1,0.5229071,0.068956262,1,0,0,0,0,0,1,0,0,0,0,3.704038649,0.35483871,0,0,3,0,1
14,8,0,1,1.84E-05,0.010923248,1,0,0,0,0,0,1,0,0,0,0,1.905639062,0,0,0,3,0,0
21,14,1,1,0.5229071,0.06314757,1,0,0,0,0,0,1,0,0,0,0,3.039148672,0.285714286,0,0,3,0,1
32,25,1,1,0.5229071,0.063533781,1,0,0,0,0,0,1,0,0,0,0,3.65366069,0.36,0,0,3,0,1
48,29,0,0.5,0.0129268,0.058322179,1,0,0,0,1,0,2,1,0,0,0,3.620936065,0.379310345,0,0,3,0,0
25,18,1,1,0.5229071,0.066229019,1,0,0,0,0,0,1,0,0,0,0,3.197159723,0.333333333,0,0,3,0,1
28,22,1,0.571428571,0.5229071,0.0584304,1,0,0,0,2,0,1,0,0,0,0,3.697845823,0.227272727,0,0,3,0,0
32,25,1,0.529411765,0.5229071,0.053012416,3,0,0,0,0,0,3,0,0,0,0,3.46346519,0.2,0,0,3,0,0
28,22,1,1,0.5229071,0.05915063,1,0,0,0,0,0,1,0,0,0,0,3.6412498,0.272727273,0,0,3,0,0
25,18,1,1,0.0799628,0.058515628,1,0,0,0,0,0,1,0,0,0,0,3.419381946,0.222222222,0,0,3,0,1
28,21,1,1,0.5229071,0.061948565,1,0,0,0,0,0,1,0,0,0,0,3.368042423,0.238095238,0,0,3,0,0
27,20,1,1,0.5229071,0.070798208,1,0,0,0,0,0,1,0,0,0,0,3.346439345,0.3,0,0,4,0,1
76,13,0,1,0.0141483,0.028368613,1,0,0,0,0,0,3,4,0,0,0,2.777362795,0.076923077,0,0,4,0,0
19,13,1,1,0.5229071,0.057484346,1,0,0,0,0,0,1,0,0,0,0,2.81507241,0.076923077,0,0,5,0,0
40,33,1,1,0.5229071,0.067162863,1,0,1,0,0,0,1,0,0,0,0,3.691994408,0.303030303,0,0,3,0,1
42,35,1,1,0.5229071,0.057323339,1,0,0,0,0,0,1,0,0,0,0,3.990017217,0.342857143,0,0,4,0,1
23,16,1,1,0.5229071,0.064798437,1,0,0,0,0,0,1,0,0,0,0,3.202819531,0.25,0,0,3,0,1
29,23,1,0.6,0.5229071,0.062575744,1,0,0,0,1,0,1,0,0,0,0,3.762267391,0.217391304,0,0,3,0,0
25,19,0,1,0.0036307,0.058827323,1,0,0,0,0,0,1,0,0,0,0,3.326360408,0.210526316,0,0,3,0,0
23,16,1,1,0.5229071,0.064332894,1,0,0,0,0,0,1,0,0,0,0,3.327819531,0.25,0,0,3,0,1
22,15,1,1,0.5229071,0.062295762,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.266666667,0,0,3,0,1
29,23,0,0.833333333,0.0008457,0.063281872,1,0,0,0,1,0,1,0,0,0,0,3.588354347,0.304347826,0,0,3,0,0
22,15,1,1,0.0799628,0.063142338,1,0,0,0,0,0,1,0,0,0,0,3.106890596,0.2,0,0,3,0,1
31,23,1,0.631578947,0.5229071,0.062056817,1,0,0,0,1,0,1,1,0,0,0,3.642489673,0.434782609,0,0,2,0,0
27,20,1,0.583333333,0.5229071,0.062475557,1,0,0,0,1,0,1,0,0,0,0,3.58418372,0.3,0,0,3,0,1
23,16,0,0.666666667,0.0180132,0.049105569,1,0,0,0,1,0,1,0,0,0,0,3.327819531,0.25,0,0,3,0,1
29,8,0,1,0.0003477,0.047811367,0,0,0,0,0,0,0,1,13,0,0,3,0.125,0,0,3,0,0
34,26,0,0.714285714,0.0017656,0.054059599,1,0,0,0,0,0,1,1,0,1,0,3.767183468,0.384615385,0.076923077,0,3,0,0
20,13,0,1,0.0009815,0.05094383,1,0,0,0,0,0,1,0,0,0,0,3.026986833,0.153846154,0,0,3,0,0
23,16,1,1,0.5229071,0.062889926,1,0,0,0,0,0,1,0,0,0,0,3.327819531,0.1875,0,0,3,0,1
32,26,1,0.473684211,0.0100856,0.060185475,3,0,0,0,0,0,3,0,0,0,0,3.671405583,0.307692308,0,0,3,0,0
23,16,1,1,0.5229071,0.06113601,1,0,0,0,0,0,1,0,0,0,0,3.030639062,0.25,0,0,3,0,1
26,19,1,1,0.5229071,0.062202289,1,0,0,0,0,0,1,0,0,0,0,3.576617645,0.210526316,0,0,3,0,1
30,23,0,1,0.0082003,0.060194205,1,0,0,0,0,0,1,0,0,0,0,3.642489673,0.347826087,0,0,3,0,1
31,24,1,1,0.5229071,0.062956087,1,0,1,0,0,0,1,0,0,0,0,3.720175521,0.25,0,0,3,0,1
22,15,1,1,0.5229071,0.067569455,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.266666667,0,0,3,0,1
26,19,0,1,0.0180132,0.067843227,1,0,0,0,0,0,1,0,0,0,0,3.431623566,0.421052632,0,0,3,0,1
22,15,1,1,0.0799628,0.064933229,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.2,0,0,4,0,1
27,20,1,1,0.5229071,0.064994508,1,0,0,0,0,0,1,0,0,0,0,3.546439345,0.25,0,0,3,0,1
26,19,1,0.75,0.0100856,0.061802047,2,0,0,0,0,0,2,0,0,0,0,3.281373409,0.263157895,0,0,4,0,1
28,21,1,1,0.5229071,0.070336216,1,0,0,0,0,0,1,0,0,0,0,3.368042423,0.285714286,0,0,3,0,1
22,15,1,1,0.5229071,0.064993161,1,0,1,0,0,0,1,0,0,0,0,3.323231429,0.2,0,0,3,0,1
21,14,1,1,0.5229071,0.049843404,1,0,0,0,0,0,1,0,0,0,0,2.985228136,0.285714286,0,0,3,0,1
17,10,1,1,0.5229071,0.059514009,1,0,0,0,0,0,1,0,0,0,0,2.446439345,0.1,0.1,0,3,0,1
19,9,1,1,0.5229071,0.060260101,0,0,0,0,0,0,0,1,0,0,0,2.947702779,0.333333333,0,0,2,0,0
90,36,1,0.625,0.0384199,0.043674295,1,0,0,0,2,0,2,4,1,1,0,4.183542362,0.194444444,0.194444444,0,4,0,0
65,21,1,1,0.5229071,0.035352128,0,0,0,0,4,0,0,1,0,0,0,3.403989446,0.333333333,0,0,2,0,0
27,20,1,0.769230769,0.0100856,0.064569694,2,0,0,0,0,0,2,0,0,0,0,3.40869497,0.4,0,0,3,0,1
23,16,1,1,0.0799628,0.06628603,1,0,0,0,0,0,1,0,0,0,0,3.202819531,0.25,0,0,3,0,1
22,15,1,1,0.0799628,0.061640562,1,0,0,0,0,0,1,0,0,0,0,2.822579762,0.2,0,0,3,0,1
17,4,0,1,0.0014653,0.028663741,0,0,0,0,0,0,0,1,0,0,0,2,0.25,0,0,1,0,0
20,13,1,1,0.5229071,0.065734632,1,0,0,0,0,0,1,0,0,0,0,3.026986833,0.230769231,0,0,3,0,1
28,11,1,1,0.5229071,0.037995178,0,0,1,0,0,0,0,1,0,0,0,3.459431619,0.272727273,0,0,2,0,0
68,13,0,0.6,0.0180132,0.060452263,1,0,0,0,0,0,1,6,0,0,0,3.39274741,0.307692308,0,0,2,0,0
22,15,0,0.75,0.0018398,0.063170896,2,0,0,0,0,0,2,0,0,0,0,3.139572262,0.266666667,0,0,3,0,1
25,18,1,0.8,0.5229071,0.043583191,2,0,0,0,0,0,2,0,0,0,0,3.419381946,0.166666667,0.111111111,0,3,0,0
27,20,1,1,0.5229071,0.073050548,1,0,0,0,0,0,1,0,0,0,0,3.38418372,0.35,0,0,3,0,1
31,24,0,0.823529412,0.0020445,0.07161333,2,0,0,0,0,0,2,0,0,0,0,3.323934896,0.375,0,0,3,0,1
36,29,1,0.545454545,0.028555,0.053326892,2,0,0,0,1,0,2,0,0,0,0,4.021268495,0.24137931,0,0,3,0,1
27,15,1,1,0.0384199,0.062334386,0,0,0,0,0,0,0,2,0,0,0,3.506890596,0.333333333,0,0,3,0,0
21,14,1,1,0.5229071,0.059907977,1,0,0,0,0,0,1,0,0,0,0,2.985228136,0.142857143,0,0,3,0,1
40,17,1,1,0.5229071,0.053389501,0,0,0,0,0,0,1,2,0,0,0,3.572469459,0.352941176,0,0,2,0,0
29,22,1,0.8,0.0100856,0.063769312,2,0,0,0,0,0,2,0,0,0,0,3.447401505,0.272727273,0,0,3,0,1
25,18,1,1,0.0799628,0.066136518,1,0,0,0,0,0,1,0,0,0,0,3.46132014,0.277777778,0,0,3,0,1
24,17,0,1,0.0009815,0.064902914,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.294117647,0,0,3,0,1
22,15,1,1,0.0799628,0.048925623,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.2,0.133333333,0,3,0,1
23,16,1,1,0.5229071,0.057256103,1,0,1,0,0,0,1,0,0,0,0,3.327819531,0.125,0,0,4,0,1
25,18,1,1,0.5229071,0.070252534,1,0,0,0,0,0,1,0,0,0,0,3.308270835,0.222222222,0,0,3,0,1
26,19,1,1,0.0799628,0.063680339,1,0,0,0,0,0,1,0,0,0,0,3.576617645,0.315789474,0,0,3,0,1
26,19,1,0.75,0.028555,0.049964352,2,0,0,0,0,0,2,0,0,0,0,3.326360408,0.210526316,0,0,3,0,1
24,17,1,1,0.5229071,0.074986387,1,0,0,0,0,0,1,0,0,0,0,2.733371664,0.294117647,0,0,3,0,0
40,33,1,1,0.5229071,0.06005275,1,0,0,0,0,0,1,0,0,0,0,3.714869787,0.333333333,0,0,3,0,1
30,24,1,1,0.5229071,0.060811844,1,0,0,0,0,0,1,0,0,1,0,3.772055209,0.291666667,0,0,3,0,0
26,20,1,1,0.5229071,0.047792488,1,0,0,0,0,0,1,0,0,0,0,3.346439345,0.3,0,0,3,0,0
23,16,1,0.625,0.0115013,0.054867164,2,0,0,0,0,0,2,0,0,0,0,3.280639062,0.25,0,0,4,0,1
23,16,0,1,0.0082003,0.057655267,1,0,0,0,0,0,1,0,0,0,0,3.077819531,0.125,0,0,4,0,1
19,12,1,1,0.0799628,0.059822089,1,0,0,0,0,0,1,0,0,0,0,2.855388542,0.083333333,0,0,4,0,1
26,19,0,1,0.0022943,0.05468908,1,0,0,0,0,0,1,0,0,0,0,3.431623566,0.210526316,0,0,4,0,1
28,21,0,1,0.012178,0.066620662,1,0,0,0,0,0,1,0,0,0,0,3.558518613,0.476190476,0,0,3,0,1
22,16,1,1,0.5229071,0.07761937,1,0,0,0,0,0,1,0,0,0,0,2.905639062,0.3125,0,0,3,0,0
88,8,0,1,0.0003306,0.044733729,0,0,0,0,1,4,0,1,61,0,0,2.75,0.375,0,0,2,0,0
19,12,1,1,0.5229071,0.062932869,1,0,0,0,0,0,1,0,0,0,0,2.855388542,0.25,0,0,3,0,1
19,12,0,1,5.74E-05,0.06951467,1,0,0,0,0,0,1,0,0,0,0,3.022055209,0.25,0,0,3,0,0
33,26,1,1,0.0384199,0.059890159,1,0,0,0,0,0,1,0,0,0,0,3.642371449,0.307692308,0,0,3,0,1
23,16,0,1,0.0056158,0.055031426,1,0,0,0,0,0,1,0,0,0,0,3.375,0.3125,0,0,3,0,0
33,26,1,0.555555556,0.5229071,0.058272833,1,0,0,0,1,0,1,0,0,0,0,3.57662122,0.307692308,0,0,3,0,1
25,18,0,0.818181818,0.0230451,0.056794574,2,0,0,0,0,0,2,0,0,0,0,3.308270835,0.277777778,0,0,3,0,1
32,25,1,0.647058824,0.5229071,0.068714819,1,0,0,0,1,0,1,0,0,0,0,3.67326969,0.32,0,0,3,0,1
33,27,1,1,0.0045585,0.057275724,1,0,0,0,0,0,1,0,0,0,0,3.884155095,0.407407407,0,0,3,0,0
22,15,1,1,0.5229071,0.066243675,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.266666667,0,0,3,0,1
30,23,1,1,0.5229071,0.058608779,1,0,0,0,0,0,1,0,0,0,0,3.653996739,0.217391304,0,0,4,0,1
21,15,1,1,0.5229071,0.058248749,1,0,0,0,0,0,1,0,0,0,0,2.866247897,0.266666667,0,0,3,0,0
21,14,1,1,0.5229071,0.057079541,1,0,0,0,0,0,1,0,0,0,0,3.324862958,0.214285714,0,0,3,0,1
34,25,1,0.80952381,0.5229071,0.045635065,1,0,0,0,1,0,1,1,0,0,0,4.05366069,0.28,0.24,0,4,0,0
30,23,1,0.6,0.5229071,0.069541925,1,0,0,0,1,0,1,0,0,0,0,3.46857663,0.304347826,0,0,3,0,1
31,24,0,1,0.012178,0.070698444,1,0,0,0,0,0,1,0,0,0,0,3.459147917,0.375,0,0,3,0,1
31,24,1,0.882352941,0.028555,0.05867916,2,0,1,0,0,0,2,0,0,0,0,3.740601563,0.291666667,0,0,3,0,1
28,21,1,1,0.5229071,0.05948628,1,0,0,0,0,0,1,0,0,0,0,3.403989446,0.238095238,0,0,3,0,0
21,15,0,1,0.0001306,0.048528731,1,0,0,1,0,0,1,0,0,0,0,3.456564762,0.2,0,0,3,0,0
22,15,1,1,0.5229071,0.054390152,1,0,0,0,0,0,1,0,0,0,0,3.006238929,0.133333333,0,0,4,0,1
26,19,1,1,0.5229071,0.068277345,1,0,0,0,0,0,1,0,0,0,0,3.536886724,0.315789474,0,0,3,0,1
23,7,1,1,0.0326503,0.063308212,0,0,0,0,0,0,0,1,0,0,0,2.807354922,0.285714286,0,0,3,0,0
55,47,1,0.227272727,0.0059772,0.036372174,2,0,0,0,4,0,2,0,0,0,0,4.143127226,0.191489362,0.29787234,0,4,0,0
97,7,0,1,0.0129268,0.031391186,0,0,0,0,0,0,1,2,29,0,0,2.521640636,0.428571429,0,0,3,0,0
29,23,1,0.8,0.5229071,0.055646127,2,0,0,0,0,0,2,0,0,0,0,3.642489673,0.217391304,0.043478261,0,4,0,0
24,17,1,1,0.5229071,0.064062532,1,0,0,0,0,0,1,0,0,0,0,3.4548224,0.235294118,0,0,3,0,1
28,21,1,0.692307692,0.5229071,0.05337885,1,0,0,0,1,0,1,1,0,0,0,3.689703732,0.285714286,0,0,3,0,0
23,16,1,1,0.0326503,0.05552477,1,0,0,0,0,0,1,0,0,0,0,3.030639062,0.25,0,0,3,0,1
27,20,0,0.692307692,0.0001858,0.060468821,1,0,0,1,1,0,1,0,0,0,0,3.546439345,0.25,0,0,3,0,0
19,12,0,1,0.0141483,0.040919414,1,0,0,0,0,0,1,0,0,0,0,3.022055209,0.083333333,0.166666667,0,3,0,0
32,20,1,0.5625,0.0799628,0.06172867,0,0,0,0,1,0,0,1,0,0,0,3.341446071,0.35,0,0,3,0,0
19,13,1,1,0.5229071,0.070783514,1,0,0,0,0,0,1,0,0,0,0,3.180832987,0.307692308,0,0,3,0,0
29,22,0,0.866666667,0.0014653,0.049246233,2,0,0,0,0,0,2,0,0,0,0,3.629219687,0.272727273,0,0,3,0,0
31,24,1,1,0.5229071,0.056500792,1,0,0,0,0,0,1,0,0,0,0,3.855388542,0.25,0,0,4,0,1
26,19,1,1,0.0101825,0.058023738,1,0,0,0,0,0,1,0,0,0,0,3.090032777,0.263157895,0,0,3,0,1
21,15,1,0.714285714,0.5229071,0.062986617,1,0,0,0,1,0,1,0,0,0,0,3.189898095,0.133333333,0,0,3,0,0
21,14,1,1,0.5229071,0.06988165,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.285714286,0,0,3,0,1
22,15,1,1,0.5229071,0.058724653,1,0,0,0,0,0,1,0,0,0,0,3.323231429,0.266666667,0,0,3,0,1
21,14,1,1,0.0799628,0.064882788,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.285714286,0,0,3,0,1
44,37,1,0.379310345,0.5229071,0.052117089,4,0,0,0,0,0,4,0,0,0,0,4.152171866,0.243243243,0.054054054,0,3,0,0
21,14,1,1,0.5229071,0.067805692,1,0,0,0,0,0,1,0,0,0,0,3.182005815,0.214285714,0,0,3,0,1
18,12,0,1,0.0180132,0.053027788,1,0,0,0,0,0,1,0,0,0,0,2.688721876,0.25,0,0,3,0,0
19,12,0,1,0.0023289,0.039551771,1,0,0,0,0,0,1,0,0,0,0,2.855388542,0.166666667,0,0,3,0,1
26,19,1,1,0.5229071,0.061070663,1,0,0,0,0,0,1,0,0,0,0,3.366091329,0.315789474,0,0,3,0,1
28,21,1,0.705882353,0.0384199,0.054864048,1,0,0,0,0,0,1,1,0,0,0,3.422577995,0.285714286,0,0,4,0,0
26,19,1,1,0.0326503,0.062695825,1,0,0,0,0,0,1,0,0,0,0,3.260828171,0.263157895,0,0,3,0,1
27,21,0,0.75,0.0003306,0.058848981,1,0,0,0,1,0,1,0,0,0,0,3.725650756,0.19047619,0,0,3,0,0
24,17,1,1,0.5229071,0.058622136,1,0,0,0,0,0,1,0,0,0,0,3.175123135,0.294117647,0,0,3,0,1
24,17,1,0.4,0.028555,0.060623534,3,0,0,0,0,0,3,0,0,0,0,3.101881223,0.176470588,0,0,3,0,1
20,13,1,1,0.5229071,0.059491908,1,0,0,0,0,0,1,0,0,0,0,2.931208949,0.230769231,0,0,3,0,1
25,18,1,1,0.5229071,0.060709993,1,0,0,0,0,0,1,0,0,0,0,3.46132014,0.222222222,0,0,3,0,1
28,21,0,1,0.0001144,0.062403877,1,0,0,0,0,0,1,0,0,0,0,3.403989446,0.285714286,0,0,3,0,1
31,24,1,1,0.5229071,0.060594271,1,0,0,0,0,0,1,0,0,0,0,3.740601563,0.25,0,0,3,0,1
24,18,1,0.6,0.5229071,0.038737688,2,0,0,0,0,0,2,0,0,0,0,3.530493057,0.111111111,0,0,5,0,0
28,21,1,1,0.5229071,0.063538181,1,0,0,0,0,0,1,0,0,0,0,3.689703732,0.285714286,0,0,3,0,1
24,17,0,1,0.0019696,0.071244675,1,0,0,0,0,0,1,0,0,0,0,3.130717988,0.294117647,0,0,3,0,1
24,17,1,1,0.5229071,0.069398289,1,0,0,0,0,0,1,0,0,0,0,3.292770194,0.235294118,0,0,3,0,1
28,21,0,0.785714286,3.09E-05,0.055141967,2,0,0,0,0,0,2,0,0,0,0,3.653756708,0.238095238,0,0,3,0,1
52,45,1,0.268292683,0.5229071,0.044944826,2,0,0,0,5,0,2,1,0,0,0,4.305540252,0.222222222,0.222222222,0,3,0,0
27,20,1,1,0.0799628,0.06257373,1,0,0,0,0,0,1,0,0,0,0,3.446439345,0.25,0,0,3,0,1
30,23,1,0.8125,0.0100856,0.06441268,2,0,0,0,0,0,2,0,0,0,0,3.435755434,0.304347826,0,0,5,0,1
30,23,1,1,0.5229071,0.054466874,1,0,0,0,0,0,1,0,0,0,0,3.551191174,0.260869565,0,0,3,0,1
22,15,0,1,9.39E-05,0.073085093,1,0,0,0,0,0,1,0,0,0,0,3.189898095,0.333333333,0,0,3,0,1
29,22,0,0.8,0.0094423,0.058707988,2,0,0,0,0,0,2,0,0,0,0,3.538310596,0.272727273,0,0,3,0,1
30,24,1,1,0.5229071,0.06686757,1,0,0,0,0,0,1,0,0,0,0,3.573934896,0.333333333,0,0,3,0,0
25,19,1,1,0.5229071,0.06378215,1,0,0,0,0,0,1,0,0,0,0,3.576617645,0.315789474,0,0,3,0,0
21,15,0,0.75,0.0001306,0.052992587,1,0,0,1,1,0,1,0,0,0,0,3.323231429,0.133333333,0,0,3,0,0
27,19,0,0.5625,0.0003608,0.052425635,1,0,0,0,1,0,1,1,0,0,0,3.431623566,0.315789474,0,0,2,0,0
36,29,1,0.545454545,0.028555,0.067720059,2,0,0,0,2,0,2,0,0,0,0,3.719375822,0.344827586,0,0,3,0,1
50,33,1,0.310344828,0.0384199,0.048957812,5,0,0,0,0,0,5,2,0,1,0,3.937444877,0.242424242,0.03030303,0,4,0,0
